nome.visitor;nome.home;Date;Start..ET.;score_y;score_x;data2;home;link;visitor
New Orleans Pelicans;San Antonio Spurs;Wed, Mar 30, 2016;8:30 PM;92;100;201603300;SAS;http://www.basketball-reference.com/boxscores/pbp/201603300SAS.html;NOP
New Orleans Pelicans;Golden State Warriors;Mon, Mar 14, 2016;10:30 PM;107;125;201603140;GSW;http://www.basketball-reference.com/boxscores/pbp/201603140GSW.html;NOP
New Orleans Pelicans;Dallas Mavericks;Sat, Jan 2, 2016;8:30 PM;105;98;201601020;DAL;http://www.basketball-reference.com/boxscores/pbp/201601020DAL.html;NOP
New Orleans Pelicans;Memphis Grizzlies;Mon, Jan 18, 2016;2:30 PM;99;101;201601180;MEM;http://www.basketball-reference.com/boxscores/pbp/201601180MEM.html;NOP
New Orleans Pelicans;Oklahoma City Thunder;Thu, Feb 11, 2016;8:00 PM;95;121;201602110;OKC;http://www.basketball-reference.com/boxscores/pbp/201602110OKC.html;NOP
New Orleans Pelicans;Minnesota Timberwolves;Mon, Feb 8, 2016;8:00 PM;116;102;201602080;MIN;http://www.basketball-reference.com/boxscores/pbp/201602080MIN.html;NOP
New Orleans Pelicans;Toronto Raptors;Fri, Nov 13, 2015;7:30 PM;81;100;201511130;TOR;http://www.basketball-reference.com/boxscores/pbp/201511130TOR.html;NOP
New Orleans Pelicans;Indiana Pacers;Thu, Mar 24, 2016;7:00 PM;84;92;201603240;IND;http://www.basketball-reference.com/boxscores/pbp/201603240IND.html;NOP
New Orleans Pelicans;Portland Trail Blazers;Mon, Dec 14, 2015;10:00 PM;101;105;201512140;POR;http://www.basketball-reference.com/boxscores/pbp/201512140POR.html;NOP
New Orleans Pelicans;Los Angeles Clippers;Sun, Jan 10, 2016;3:30 PM;111;114;201601100;LAC;http://www.basketball-reference.com/boxscores/pbp/201601100LAC.html;NOP
New Orleans Pelicans;Boston Celtics;Wed, Apr 6, 2016;7:30 PM;97;104;201604060;BOS;http://www.basketball-reference.com/boxscores/pbp/201604060BOS.html;NOP
New Orleans Pelicans;Detroit Pistons;Sun, Feb 21, 2016;3:30 PM;111;106;201602210;DET;http://www.basketball-reference.com/boxscores/pbp/201602210DET.html;NOP
New York Knicks;Portland Trail Blazers;Sat, Dec 12, 2015;10:00 PM;112;110;201512120;POR;http://www.basketball-reference.com/boxscores/pbp/201512120POR.html;NYK
New York Knicks;Toronto Raptors;Tue, Nov 10, 2015;7:30 PM;111;109;201511100;TOR;http://www.basketball-reference.com/boxscores/pbp/201511100TOR.html;NYK
New York Knicks;Philadelphia 76ers;Fri, Dec 18, 2015;7:00 PM;107;97;201512180;PHI;http://www.basketball-reference.com/boxscores/pbp/201512180PHI.html;NYK
New York Knicks;Philadelphia 76ers;Fri, Apr 8, 2016;7:00 PM;109;102;201604080;PHI;http://www.basketball-reference.com/boxscores/pbp/201604080PHI.html;NYK
New York Knicks;Dallas Mavericks;Wed, Mar 30, 2016;8:30 PM;89;91;201603300;DAL;http://www.basketball-reference.com/boxscores/pbp/201603300DAL.html;NYK
New York Knicks;Atlanta Hawks;Tue, Jan 5, 2016;8:00 PM;107;101;201601050;ATL;http://www.basketball-reference.com/boxscores/pbp/201601050ATL.html;NYK
New York Knicks;Washington Wizards;Sat, Mar 19, 2016;7:00 PM;89;99;201603190;WAS;http://www.basketball-reference.com/boxscores/pbp/201603190WAS.html;NYK
New York Knicks;New Orleans Pelicans;Mon, Mar 28, 2016;8:00 PM;91;99;201603280;NOP;http://www.basketball-reference.com/boxscores/pbp/201603280NOP.html;NYK
New York Knicks;Miami Heat;Mon, Nov 23, 2015;7:30 PM;78;95;201511230;MIA;http://www.basketball-reference.com/boxscores/pbp/201511230MIA.html;NYK
New York Knicks;Detroit Pistons;Thu, Feb 4, 2016;7:00 PM;105;111;201602040;DET;http://www.basketball-reference.com/boxscores/pbp/201602040DET.html;NYK
New York Knicks;Atlanta Hawks;Sat, Dec 26, 2015;7:30 PM;98;117;201512260;ATL;http://www.basketball-reference.com/boxscores/pbp/201512260ATL.html;NYK
New York Knicks;Chicago Bulls;Fri, Jan 1, 2016;8:00 PM;81;108;201601010;CHI;http://www.basketball-reference.com/boxscores/pbp/201601010CHI.html;NYK
New York Knicks;Brooklyn Nets;Wed, Jan 13, 2016;7:30 PM;104;110;201601130;BRK;http://www.basketball-reference.com/boxscores/pbp/201601130BRK.html;NYK
New York Knicks;Milwaukee Bucks;Wed, Oct 28, 2015;8:00 PM;122;97;201510280;MIL;http://www.basketball-reference.com/boxscores/pbp/201510280MIL.html;NYK
New York Knicks;Phoenix Suns;Wed, Mar 9, 2016;9:00 PM;128;97;201603090;PHO;http://www.basketball-reference.com/boxscores/pbp/201603090PHO.html;NYK
New York Knicks;Milwaukee Bucks;Sat, Dec 5, 2015;8:30 PM;91;106;201512050;MIL;http://www.basketball-reference.com/boxscores/pbp/201512050MIL.html;NYK
New York Knicks;Sacramento Kings;Thu, Dec 10, 2015;10:30 PM;97;99;201512100;SAC;http://www.basketball-reference.com/boxscores/pbp/201512100SAC.html;NYK
New York Knicks;Chicago Bulls;Wed, Mar 23, 2016;8:00 PM;115;107;201603230;CHI;http://www.basketball-reference.com/boxscores/pbp/201603230CHI.html;NYK
New York Knicks;Houston Rockets;Sat, Nov 21, 2015;8:00 PM;107;102;201511210;HOU;http://www.basketball-reference.com/boxscores/pbp/201511210HOU.html;NYK
New York Knicks;Indiana Pacers;Tue, Apr 12, 2016;7:00 PM;90;102;201604120;IND;http://www.basketball-reference.com/boxscores/pbp/201604120IND.html;NYK
New York Knicks;Boston Celtics;Sun, Dec 27, 2015;7:00 PM;91;100;201512270;BOS;http://www.basketball-reference.com/boxscores/pbp/201512270BOS.html;NYK
New York Knicks;Los Angeles Clippers;Fri, Mar 11, 2016;10:30 PM;94;101;201603110;LAC;http://www.basketball-reference.com/boxscores/pbp/201603110LAC.html;NYK
New York Knicks;Brooklyn Nets;Fri, Feb 19, 2016;7:30 PM;98;109;201602190;BRK;http://www.basketball-reference.com/boxscores/pbp/201602190BRK.html;NYK
New York Knicks;Golden State Warriors;Wed, Mar 16, 2016;10:30 PM;85;121;201603160;GSW;http://www.basketball-reference.com/boxscores/pbp/201603160GSW.html;NYK
New York Knicks;San Antonio Spurs;Fri, Jan 8, 2016;8:30 PM;99;100;201601080;SAS;http://www.basketball-reference.com/boxscores/pbp/201601080SAS.html;NYK
New York Knicks;Washington Wizards;Sat, Oct 31, 2015;7:00 PM;117;110;201510310;WAS;http://www.basketball-reference.com/boxscores/pbp/201510310WAS.html;NYK
New York Knicks;Memphis Grizzlies;Sat, Jan 16, 2016;8:00 PM;95;103;201601160;MEM;http://www.basketball-reference.com/boxscores/pbp/201601160MEM.html;NYK
New York Knicks;Miami Heat;Wed, Jan 6, 2016;7:00 PM;98;90;201601060;MIA;http://www.basketball-reference.com/boxscores/pbp/201601060MIA.html;NYK
New York Knicks;Orlando Magic;Wed, Nov 25, 2015;7:00 PM;91;100;201511250;ORL;http://www.basketball-reference.com/boxscores/pbp/201511250ORL.html;NYK
New York Knicks;Oklahoma City Thunder;Fri, Nov 20, 2015;8:00 PM;93;90;201511200;OKC;http://www.basketball-reference.com/boxscores/pbp/201511200OKC.html;NYK
New York Knicks;Cleveland Cavaliers;Wed, Nov 4, 2015;8:00 PM;86;96;201511040;CLE;http://www.basketball-reference.com/boxscores/pbp/201511040CLE.html;NYK
New York Knicks;Utah Jazz;Wed, Dec 9, 2015;9:00 PM;85;106;201512090;UTA;http://www.basketball-reference.com/boxscores/pbp/201512090UTA.html;NYK
New York Knicks;Los Angeles Lakers;Sun, Mar 13, 2016;9:30 PM;90;87;201603130;LAL;http://www.basketball-reference.com/boxscores/pbp/201603130LAL.html;NYK
New York Knicks;Charlotte Hornets;Wed, Nov 11, 2015;7:00 PM;93;95;201511110;CHO;http://www.basketball-reference.com/boxscores/pbp/201511110CHO.html;NYK
New York Knicks;Charlotte Hornets;Sat, Jan 23, 2016;7:00 PM;84;97;201601230;CHO;http://www.basketball-reference.com/boxscores/pbp/201601230CHO.html;NYK
New York Knicks;Boston Celtics;Fri, Mar 4, 2016;7:30 PM;104;105;201603040;BOS;http://www.basketball-reference.com/boxscores/pbp/201603040BOS.html;NYK
New York Knicks;Cleveland Cavaliers;Wed, Dec 23, 2015;7:00 PM;84;91;201512230;CLE;http://www.basketball-reference.com/boxscores/pbp/201512230CLE.html;NYK
New York Knicks;Denver Nuggets;Tue, Mar 8, 2016;9:00 PM;94;110;201603080;DEN;http://www.basketball-reference.com/boxscores/pbp/201603080DEN.html;NYK
New York Knicks;Indiana Pacers;Wed, Feb 24, 2016;7:00 PM;105;108;201602240;IND;http://www.basketball-reference.com/boxscores/pbp/201602240IND.html;NYK
New York Knicks;Minnesota Timberwolves;Sat, Feb 20, 2016;8:00 PM;103;95;201602200;MIN;http://www.basketball-reference.com/boxscores/pbp/201602200MIN.html;NYK
New York Knicks;Toronto Raptors;Thu, Jan 28, 2016;8:00 PM;93;103;201601280;TOR;http://www.basketball-reference.com/boxscores/pbp/201601280TOR.html;NYK
Oklahoma City Thunder;Memphis Grizzlies;Tue, Dec 8, 2015;8:00 PM;125;88;201512080;MEM;http://www.basketball-reference.com/boxscores/pbp/201512080MEM.html;OKC
Oklahoma City Thunder;Golden State Warriors;Thu, May 26, 2016;9:00 PM;111;120;201605260;GSW;http://www.basketball-reference.com/boxscores/pbp/201605260GSW.html;OKC
Oklahoma City Thunder;Dallas Mavericks;Sat, Apr 23, 2016;8:00 PM;119;108;201604230;DAL;http://www.basketball-reference.com/boxscores/pbp/201604230DAL.html;OKC
Oklahoma City Thunder;Toronto Raptors;Mon, Mar 28, 2016;7:30 PM;119;100;201603280;TOR;http://www.basketball-reference.com/boxscores/pbp/201603280TOR.html;OKC
Oklahoma City Thunder;Minnesota Timberwolves;Tue, Jan 12, 2016;8:00 PM;101;96;201601120;MIN;http://www.basketball-reference.com/boxscores/pbp/201601120MIN.html;OKC
Oklahoma City Thunder;Dallas Mavericks;Fri, Jan 22, 2016;8:30 PM;109;106;201601220;DAL;http://www.basketball-reference.com/boxscores/pbp/201601220DAL.html;OKC
Oklahoma City Thunder;New Orleans Pelicans;Thu, Feb 25, 2016;8:00 PM;119;123;201602250;NOP;http://www.basketball-reference.com/boxscores/pbp/201602250NOP.html;OKC
Oklahoma City Thunder;Atlanta Hawks;Mon, Nov 30, 2015;8:00 PM;100;106;201511300;ATL;http://www.basketball-reference.com/boxscores/pbp/201511300ATL.html;OKC
Oklahoma City Thunder;Golden State Warriors;Thu, Mar 3, 2016;10:30 PM;106;121;201603030;GSW;http://www.basketball-reference.com/boxscores/pbp/201603030GSW.html;OKC
Oklahoma City Thunder;Utah Jazz;Fri, Dec 11, 2015;9:00 PM;94;90;201512110;UTA;http://www.basketball-reference.com/boxscores/pbp/201512110UTA.html;OKC
Oklahoma City Thunder;Houston Rockets;Sun, Apr 3, 2016;3:30 PM;110;118;201604030;HOU;http://www.basketball-reference.com/boxscores/pbp/201604030HOU.html;OKC
Oklahoma City Thunder;Dallas Mavericks;Wed, Feb 24, 2016;8:30 PM;116;103;201602240;DAL;http://www.basketball-reference.com/boxscores/pbp/201602240DAL.html;OKC
Oklahoma City Thunder;Los Angeles Clippers;Wed, Mar 2, 2016;10:30 PM;98;103;201603020;LAC;http://www.basketball-reference.com/boxscores/pbp/201603020LAC.html;OKC
Oklahoma City Thunder;Minnesota Timberwolves;Wed, Jan 27, 2016;8:00 PM;126;123;201601270;MIN;http://www.basketball-reference.com/boxscores/pbp/201601270MIN.html;OKC
Oklahoma City Thunder;Denver Nuggets;Tue, Apr 5, 2016;9:00 PM;124;102;201604050;DEN;http://www.basketball-reference.com/boxscores/pbp/201604050DEN.html;OKC
Oklahoma City Thunder;Detroit Pistons;Tue, Mar 29, 2016;7:30 PM;82;88;201603290;DET;http://www.basketball-reference.com/boxscores/pbp/201603290DET.html;OKC
Oklahoma City Thunder;Portland Trail Blazers;Sun, Jan 10, 2016;9:00 PM;110;115;201601100;POR;http://www.basketball-reference.com/boxscores/pbp/201601100POR.html;OKC
Oklahoma City Thunder;Sacramento Kings;Mon, Feb 29, 2016;10:00 PM;131;116;201602290;SAC;http://www.basketball-reference.com/boxscores/pbp/201602290SAC.html;OKC
Oklahoma City Thunder;Golden State Warriors;Wed, May 18, 2016;9:00 PM;91;118;201605180;GSW;http://www.basketball-reference.com/boxscores/pbp/201605180GSW.html;OKC
Oklahoma City Thunder;Phoenix Suns;Mon, Feb 8, 2016;9:00 PM;122;106;201602080;PHO;http://www.basketball-reference.com/boxscores/pbp/201602080PHO.html;OKC
Oklahoma City Thunder;San Antonio Spurs;Tue, Apr 12, 2016;8:00 PM;98;102;201604120;SAS;http://www.basketball-reference.com/boxscores/pbp/201604120SAS.html;OKC
Oklahoma City Thunder;Charlotte Hornets;Sat, Jan 2, 2016;7:00 PM;109;90;201601020;CHO;http://www.basketball-reference.com/boxscores/pbp/201601020CHO.html;OKC
Oklahoma City Thunder;New York Knicks;Tue, Jan 26, 2016;7:30 PM;128;122;201601260;NYK;http://www.basketball-reference.com/boxscores/pbp/201601260NYK.html;OKC
Oklahoma City Thunder;Houston Rockets;Mon, Nov 2, 2015;8:00 PM;105;110;201511020;HOU;http://www.basketball-reference.com/boxscores/pbp/201511020HOU.html;OKC
Oklahoma City Thunder;Los Angeles Clippers;Mon, Dec 21, 2015;10:30 PM;100;99;201512210;LAC;http://www.basketball-reference.com/boxscores/pbp/201512210LAC.html;OKC
Oklahoma City Thunder;Golden State Warriors;Mon, May 16, 2016;9:00 PM;108;102;201605160;GSW;http://www.basketball-reference.com/boxscores/pbp/201605160GSW.html;OKC
Oklahoma City Thunder;Brooklyn Nets;Sun, Jan 24, 2016;7:30 PM;106;116;201601240;BRK;http://www.basketball-reference.com/boxscores/pbp/201601240BRK.html;OKC
Oklahoma City Thunder;Boston Celtics;Wed, Mar 16, 2016;7:00 PM;130;109;201603160;BOS;http://www.basketball-reference.com/boxscores/pbp/201603160BOS.html;OKC
Oklahoma City Thunder;San Antonio Spurs;Sat, Mar 12, 2016;8:30 PM;85;93;201603120;SAS;http://www.basketball-reference.com/boxscores/pbp/201603120SAS.html;OKC
Oklahoma City Thunder;Los Angeles Lakers;Fri, Jan 8, 2016;10:30 PM;117;113;201601080;LAL;http://www.basketball-reference.com/boxscores/pbp/201601080LAL.html;OKC
Oklahoma City Thunder;Orlando Magic;Fri, Oct 30, 2015;7:00 PM;139;136;201510300;ORL;http://www.basketball-reference.com/boxscores/pbp/201510300ORL.html;OKC
Oklahoma City Thunder;Dallas Mavericks;Thu, Apr 21, 2016;7:00 PM;131;102;201604210;DAL;http://www.basketball-reference.com/boxscores/pbp/201604210DAL.html;OKC
Oklahoma City Thunder;San Antonio Spurs;Mon, May 2, 2016;9:30 PM;98;97;201605020;SAS;http://www.basketball-reference.com/boxscores/pbp/201605020SAS.html;OKC
Oklahoma City Thunder;Golden State Warriors;Sat, Feb 6, 2016;9:00 PM;108;116;201602060;GSW;http://www.basketball-reference.com/boxscores/pbp/201602060GSW.html;OKC
Oklahoma City Thunder;Miami Heat;Thu, Dec 3, 2015;7:00 PM;95;97;201512030;MIA;http://www.basketball-reference.com/boxscores/pbp/201512030MIA.html;OKC
Oklahoma City Thunder;Cleveland Cavaliers;Thu, Dec 17, 2015;8:00 PM;100;104;201512170;CLE;http://www.basketball-reference.com/boxscores/pbp/201512170CLE.html;OKC
Oklahoma City Thunder;Philadelphia 76ers;Fri, Mar 18, 2016;7:00 PM;111;97;201603180;PHI;http://www.basketball-reference.com/boxscores/pbp/201603180PHI.html;OKC
Oklahoma City Thunder;Sacramento Kings;Sat, Apr 9, 2016;10:30 PM;112;114;201604090;SAC;http://www.basketball-reference.com/boxscores/pbp/201604090SAC.html;OKC
Oklahoma City Thunder;Portland Trail Blazers;Wed, Apr 6, 2016;10:00 PM;115;120;201604060;POR;http://www.basketball-reference.com/boxscores/pbp/201604060POR.html;OKC
Oklahoma City Thunder;Golden State Warriors;Mon, May 30, 2016;9:00 PM;88;96;201605300;GSW;http://www.basketball-reference.com/boxscores/pbp/201605300GSW.html;OKC
Oklahoma City Thunder;Los Angeles Lakers;Wed, Dec 23, 2015;10:30 PM;120;85;201512230;LAL;http://www.basketball-reference.com/boxscores/pbp/201512230LAL.html;OKC
Oklahoma City Thunder;Chicago Bulls;Thu, Nov 5, 2015;8:00 PM;98;104;201511050;CHI;http://www.basketball-reference.com/boxscores/pbp/201511050CHI.html;OKC
Oklahoma City Thunder;Milwaukee Bucks;Sun, Mar 6, 2016;3:30 PM;104;96;201603060;MIL;http://www.basketball-reference.com/boxscores/pbp/201603060MIL.html;OKC
Oklahoma City Thunder;Washington Wizards;Tue, Nov 10, 2015;7:00 PM;125;101;201511100;WAS;http://www.basketball-reference.com/boxscores/pbp/201511100WAS.html;OKC
Oklahoma City Thunder;Utah Jazz;Mon, Nov 23, 2015;9:00 PM;111;89;201511230;UTA;http://www.basketball-reference.com/boxscores/pbp/201511230UTA.html;OKC
Oklahoma City Thunder;Denver Nuggets;Tue, Jan 19, 2016;9:00 PM;110;104;201601190;DEN;http://www.basketball-reference.com/boxscores/pbp/201601190DEN.html;OKC
Oklahoma City Thunder;Indiana Pacers;Sat, Mar 19, 2016;7:00 PM;115;111;201603190;IND;http://www.basketball-reference.com/boxscores/pbp/201603190IND.html;OKC
Oklahoma City Thunder;San Antonio Spurs;Tue, May 10, 2016;8:00 PM;95;91;201605100;SAS;http://www.basketball-reference.com/boxscores/pbp/201605100SAS.html;OKC
Oklahoma City Thunder;Memphis Grizzlies;Mon, Nov 16, 2015;8:00 PM;114;122;201511160;MEM;http://www.basketball-reference.com/boxscores/pbp/201511160MEM.html;OKC
Oklahoma City Thunder;San Antonio Spurs;Sat, Apr 30, 2016;8:30 PM;92;124;201604300;SAS;http://www.basketball-reference.com/boxscores/pbp/201604300SAS.html;OKC
Orlando Magic;Dallas Mavericks;Tue, Mar 1, 2016;8:30 PM;108;121;201603010;DAL;http://www.basketball-reference.com/boxscores/pbp/201603010DAL.html;ORL
Orlando Magic;Cleveland Cavaliers;Mon, Nov 23, 2015;7:00 PM;103;117;201511230;CLE;http://www.basketball-reference.com/boxscores/pbp/201511230CLE.html;ORL
Orlando Magic;Cleveland Cavaliers;Sat, Jan 2, 2016;7:30 PM;79;104;201601020;CLE;http://www.basketball-reference.com/boxscores/pbp/201601020CLE.html;ORL
Orlando Magic;Milwaukee Bucks;Fri, Apr 1, 2016;8:00 PM;110;113;201604010;MIL;http://www.basketball-reference.com/boxscores/pbp/201604010MIL.html;ORL
Orlando Magic;Miami Heat;Fri, Mar 25, 2016;8:00 PM;97;108;201603250;MIA;http://www.basketball-reference.com/boxscores/pbp/201603250MIA.html;ORL
Orlando Magic;New York Knicks;Fri, Feb 26, 2016;7:30 PM;95;108;201602260;NYK;http://www.basketball-reference.com/boxscores/pbp/201602260NYK.html;ORL
Orlando Magic;New York Knicks;Mon, Dec 21, 2015;7:30 PM;107;99;201512210;NYK;http://www.basketball-reference.com/boxscores/pbp/201512210NYK.html;ORL
Orlando Magic;Charlotte Hornets;Wed, Apr 13, 2016;8:00 PM;103;117;201604130;CHO;http://www.basketball-reference.com/boxscores/pbp/201604130CHO.html;ORL
Orlando Magic;Sacramento Kings;Fri, Mar 11, 2016;10:00 PM;107;100;201603110;SAC;http://www.basketball-reference.com/boxscores/pbp/201603110SAC.html;ORL
Orlando Magic;Toronto Raptors;Sun, Mar 20, 2016;4:30 PM;100;105;201603200;TOR;http://www.basketball-reference.com/boxscores/pbp/201603200TOR.html;ORL
Orlando Magic;Detroit Pistons;Mon, Jan 4, 2016;7:30 PM;89;115;201601040;DET;http://www.basketball-reference.com/boxscores/pbp/201601040DET.html;ORL
Orlando Magic;San Antonio Spurs;Mon, Feb 1, 2016;8:30 PM;92;107;201602010;SAS;http://www.basketball-reference.com/boxscores/pbp/201602010SAS.html;ORL
Orlando Magic;Houston Rockets;Wed, Nov 4, 2015;8:00 PM;114;119;201511040;HOU;http://www.basketball-reference.com/boxscores/pbp/201511040HOU.html;ORL
Orlando Magic;Indiana Pacers;Thu, Mar 31, 2016;7:00 PM;114;94;201603310;IND;http://www.basketball-reference.com/boxscores/pbp/201603310IND.html;ORL
Orlando Magic;Atlanta Hawks;Mon, Feb 8, 2016;8:00 PM;117;110;201602080;ATL;http://www.basketball-reference.com/boxscores/pbp/201602080ATL.html;ORL
Orlando Magic;Philadelphia 76ers;Tue, Feb 23, 2016;7:00 PM;124;115;201602230;PHI;http://www.basketball-reference.com/boxscores/pbp/201602230PHI.html;ORL
Orlando Magic;Detroit Pistons;Wed, Mar 23, 2016;7:30 PM;102;118;201603230;DET;http://www.basketball-reference.com/boxscores/pbp/201603230DET.html;ORL
Orlando Magic;Atlanta Hawks;Mon, Jan 18, 2016;5:00 PM;81;98;201601180;ATL;http://www.basketball-reference.com/boxscores/pbp/201601180ATL.html;ORL
Orlando Magic;Oklahoma City Thunder;Wed, Feb 3, 2016;8:00 PM;114;117;201602030;OKC;http://www.basketball-reference.com/boxscores/pbp/201602030OKC.html;ORL
Orlando Magic;Boston Celtics;Fri, Jan 29, 2016;7:30 PM;94;113;201601290;BOS;http://www.basketball-reference.com/boxscores/pbp/201601290BOS.html;ORL
Orlando Magic;Minnesota Timberwolves;Tue, Dec 1, 2015;8:00 PM;96;93;201512010;MIN;http://www.basketball-reference.com/boxscores/pbp/201512010MIN.html;ORL
Orlando Magic;Charlotte Hornets;Wed, Mar 16, 2016;7:00 PM;99;107;201603160;CHO;http://www.basketball-reference.com/boxscores/pbp/201603160CHO.html;ORL
Orlando Magic;Golden State Warriors;Mon, Mar 7, 2016;10:30 PM;113;119;201603070;GSW;http://www.basketball-reference.com/boxscores/pbp/201603070GSW.html;ORL
Orlando Magic;Denver Nuggets;Tue, Dec 8, 2015;9:00 PM;85;74;201512080;DEN;http://www.basketball-reference.com/boxscores/pbp/201512080DEN.html;ORL
Orlando Magic;Washington Wizards;Sat, Nov 14, 2015;7:00 PM;99;108;201511140;WAS;http://www.basketball-reference.com/boxscores/pbp/201511140WAS.html;ORL
Orlando Magic;Washington Wizards;Fri, Jan 1, 2016;7:00 PM;91;103;201601010;WAS;http://www.basketball-reference.com/boxscores/pbp/201601010WAS.html;ORL
Orlando Magic;Indiana Pacers;Mon, Nov 9, 2015;7:00 PM;84;97;201511090;IND;http://www.basketball-reference.com/boxscores/pbp/201511090IND.html;ORL
Orlando Magic;Utah Jazz;Thu, Dec 3, 2015;9:00 PM;103;94;201512030;UTA;http://www.basketball-reference.com/boxscores/pbp/201512030UTA.html;ORL
Orlando Magic;Miami Heat;Sun, Apr 10, 2016;6:00 PM;96;118;201604100;MIA;http://www.basketball-reference.com/boxscores/pbp/201604100MIA.html;ORL
