"sport";"country";"name_ligue";"name_ligue2";"season_finalyear";"gender";"campeao";"rounds";"link";"X";"erro";"quant_jogos";"quant_equipes";"id";"jogos.canc"
"voleyball";"Belgium";"Ere Divisie Women";"ere-divisie-women";2016;"women";"Kieldrecht W";NA;"http://www.betexplorer.com/volleyball/belgium/ere-divisie-women-2015-2016/results/?stage=6iGyRrOb";"";"nao";90;10;"voleyball_Belgium_women_2016";0
"voleyball";"Brazil";"SuperLiga";"superliga";2010;"men";"";36;"http://www.betexplorer.com/volleyball/brazil/superliga-2009-2010/results/?stage=raN2hj8c";"";"nao";262;17;"voleyball_Brazil_men_2010";0
"voleyball";"Brazil";"SuperLiga";"superliga";2011;"men";"Sesi";30;"http://www.betexplorer.com/volleyball/brazil/superliga-2010-2011/results/?stage=zaDKGwWr";"";"nao";210;15;"voleyball_Brazil_men_2011";0
"voleyball";"Brazil";"SuperLiga";"superliga";2012;"men";"Sada Cruzeiro";22;"http://www.betexplorer.com/volleyball/brazil/superliga-2011-2012/results/?stage=EadIvpJc";"";"nao";132;12;"voleyball_Brazil_men_2012";0
"voleyball";"Brazil";"SuperLiga";"superliga";2013;"men";"RJX";22;"http://www.betexplorer.com/volleyball/brazil/superliga-2012-2013/results/?stage=4bYsAOJA";"";"nao";132;12;"voleyball_Brazil_men_2013";0
"voleyball";"Brazil";"SuperLiga";"superliga";2015;"men";"Sada Cruzeiro";22;"http://www.betexplorer.com/volleyball/brazil/superliga-2014-2015/results/?stage=GvHWFmbm";"";"nao";132;12;"voleyball_Brazil_men_2015";0
"voleyball";"Brazil";"SuperLiga";"superliga";2016;"men";"Sada Cruzeiro";22;"http://www.betexplorer.com/volleyball/brazil/superliga-2015-2016/results/?stage=bmtRW38K";"";"nao";132;12;"voleyball_Brazil_men_2016";0
"voleyball";"Brazil ";"SuperLiga W";"superliga-w";2010;"women";"Rexona-Ades W";29;"http://www.betexplorer.com/volleyball/brazil/superliga-women-2009-2010/results/?stage=IXyr4UxA";"";"nao";156;13;"voleyball_Brazil _women_2010";0
"voleyball";"Brazil ";"SuperLiga W";"superliga-w";2011;"women";"Rexona-Ades W";22;"http://www.betexplorer.com/volleyball/brazil/superliga-women-2010-2011/results/?stage=xUCMTH0e";"";"nao";132;12;"voleyball_Brazil _women_2011";0
"voleyball";"Brazil ";"SuperLiga W";"superliga-w";2012;"women";"Rexona-Ades W";22;"http://www.betexplorer.com/volleyball/brazil/superliga-women-2011-2012/results/?stage=zFpRxOmA";"";"nao";132;12;"voleyball_Brazil _women_2012";0
"voleyball";"Brazil ";"SuperLiga W";"superliga-w";2013;"women";"Rexona-Ades W";18;"http://www.betexplorer.com/volleyball/brazil/superliga-women-2012-2013/results/?stage=0EyV2tCp";"";"nao";90;10;"voleyball_Brazil _women_2013";0
"voleyball";"Brazil ";"SuperLiga W";"superliga-w";2014;"women";"Osasco W";26;"http://www.betexplorer.com/volleyball/brazil/superliga-women-2013-2014/results/?stage=j7b66pn2";"";"nao";182;14;"voleyball_Brazil _women_2014";0
"voleyball";"Brazil ";"SuperLiga W";"superliga-w";2015;"women";"Rexona-Ades W";26;"http://www.betexplorer.com/volleyball/brazil/superliga-women-2014-2015/results/?stage=p8Y8FRSa";"";"nao";156;13;"voleyball_Brazil _women_2015";0
"voleyball";"Brazil ";"SuperLiga W";"superliga-w";2016;"women";"Rexona-Ades W";22;"http://www.betexplorer.com/volleyball/brazil/superliga-women-2015-2016/results/?stage=Yii5spAb";"";"nao";132;12;"voleyball_Brazil _women_2016";0
"voleyball";"Bulgaria";"SuperLiga";"superliga";2010;"men";"";NA;"http://www.betexplorer.com/volleyball/bulgaria/superliga-2009-2010/results/?stage=r5la287M";"";"nao";48;8;"voleyball_Bulgaria_men_2010";0
"voleyball";"Bulgaria";"SuperLiga";"superliga";2011;"men";"CSKA Sofia";22;"http://www.betexplorer.com/volleyball/bulgaria/superliga-2010-2011/results/?stage=0fSvZonA";"";"nao";132;12;"voleyball_Bulgaria_men_2011";0
"voleyball";"Bulgaria";"SuperLiga";"superliga";2012;"men";"Balkanstroy Pirin";22;"http://www.betexplorer.com/volleyball/bulgaria/superliga-2011-2012/results/?stage=runIzcI0";"";"nao";132;12;"voleyball_Bulgaria_men_2012";0
"voleyball";"Bulgaria";"SuperLiga";"superliga";2013;"men";"Marek Dupnitsa";18;"http://www.betexplorer.com/volleyball/bulgaria/superliga-2012-2013/results/?stage=8xrniVIT";"";"nao";90;10;"voleyball_Bulgaria_men_2013";0
"voleyball";"Bulgaria";"SuperLiga";"superliga";2014;"men";"Marek Dupnitsa";22;"http://www.betexplorer.com/volleyball/bulgaria/superliga-2013-2014/results/?stage=8dSnQKMS";"";"nao";132;12;"voleyball_Bulgaria_men_2014";0
"voleyball";"Bulgaria";"SuperLiga";"superliga";2015;"men";"Dobrudja";18;"http://www.betexplorer.com/volleyball/bulgaria/superliga-2014-2015/results/?stage=GWhG2Fpg";"";"nao";90;10;"voleyball_Bulgaria_men_2015";0
"voleyball";"Bulgaria";"SuperLiga";"superliga";2016;"men";"Lukoil Neftohimik";18;"http://www.betexplorer.com/volleyball/bulgaria/superliga-2015-2016/results/?stage=zHwtPbP7";"";"nao";90;10;"voleyball_Bulgaria_men_2016";0
"voleyball";"Bulgaria";"SuperLiga W";"superliga-w";2010;"women";"";NA;"http://www.betexplorer.com/volleyball/bulgaria/superliga-women-2009-2010/results/?stage=UPrP2SMS";"";"nao";32;8;"voleyball_Bulgaria_women_2010";0
"voleyball";"Bulgaria";"SuperLiga W";"superliga-w";2011;"women";"CSKA Sofia W";14;"http://www.betexplorer.com/volleyball/bulgaria/superliga-women-2010-2011/results/?stage=pfGUReV7";"";"nao";56;8;"voleyball_Bulgaria_women_2011";0
"voleyball";"Bulgaria";"SuperLiga W";"superliga-w";2012;"women";"Levski Sofia W";14;"http://www.betexplorer.com/volleyball/bulgaria/superliga-women-2011-2012/results/?stage=Wfw1PsdR";"";"nao";42;7;"voleyball_Bulgaria_women_2012";0
"voleyball";"Bulgaria";"SuperLiga W";"superliga-w";2013;"women";"CSKA Sofia W";21;"http://www.betexplorer.com/volleyball/bulgaria/superliga-women-2012-2013/results/?stage=2TUYACYc";"";"nao";84;8;"voleyball_Bulgaria_women_2013";0
"voleyball";"Bulgaria";"SuperLiga W";"superliga-w";2014;"women";"Levski Sofia W";14;"http://www.betexplorer.com/volleyball/bulgaria/superliga-women-2013-2014/results/?stage=ph4pnOh5";"";"nao";63;7;"voleyball_Bulgaria_women_2014";0
"voleyball";"Bulgaria";"SuperLiga W";"superliga-w";2015;"women";"Levski Sofia W";20;"http://www.betexplorer.com/volleyball/bulgaria/superliga-women-2014-2015/results/?stage=zuI2S2dO";"";"nao";60;6;"voleyball_Bulgaria_women_2015";0
"voleyball";"Bulgaria";"SuperLiga W";"superliga-w";2016;"women";"Maritsa Plovdiv W";18;"http://www.betexplorer.com/volleyball/bulgaria/superliga-women-2015-2016/results/?stage=YcvzRL0f";"";"nao";72;9;"voleyball_Bulgaria_women_2016";0
"voleyball";"Cyprus";"Opap Championship";"opap-championship";2012;"men";"Karava";14;"http://www.betexplorer.com/volleyball/cyprus/opap-championship-2011-2012/results/?stage=f9M26ZGa";"";"nao";42;7;"voleyball_Cyprus_men_2012";0
"voleyball";"Cyprus";"Opap Championship";"opap-championship";2013;"men";"Anorthosis";14;"http://www.betexplorer.com/volleyball/cyprus/opap-championship-2012-2013/results/?stage=KM0FOTnG";"";"nao";56;8;"voleyball_Cyprus_men_2013";0
"voleyball";"Cyprus";"Opap Championship";"opap-championship";2014;"men";"Omonia";14;"http://www.betexplorer.com/volleyball/cyprus/opap-championship-2013-2014/results/?stage=YVm2uviS";"";"nao";56;8;"voleyball_Cyprus_men_2014";0
"voleyball";"Cyprus";"Opap Championship";"opap-championship";2015;"men";"Omonia";14;"http://www.betexplorer.com/volleyball/cyprus/opap-championship-2014-2015/results/?stage=xGj9Tw3Q";"";"nao";56;8;"voleyball_Cyprus_men_2015";0
"voleyball";"Cyprus";"Opap Championship";"opap-championship";2016;"men";"Omonia";14;"http://www.betexplorer.com/volleyball/cyprus/opap-championship-2015-2016/results/?stage=8ltYBHQn";"";"nao";56;8;"voleyball_Cyprus_men_2016";0
"voleyball";"Czech Republic ";"Extraliga";"extraliga";2010;"men";"Kladno";33;"http://www.betexplorer.com/volleyball/czech-republic/extraliga-2009-2010/results/?stage=S0OadQad";"";"nao";165;11;"voleyball_Czech Republic _men_2010";0
"voleyball";"Czech Republic ";"Extraliga";"extraliga";2011;"men";"Ceske Budejovice";33;"http://www.betexplorer.com/volleyball/czech-republic/extraliga-2010-2011/results/?stage=Q5NjhFT4";"";"nao";198;12;"voleyball_Czech Republic _men_2011";0
"voleyball";"Czech Republic ";"Extraliga";"extraliga";2012;"men";"Ceske Budejovice";33;"http://www.betexplorer.com/volleyball/czech-republic/extraliga-2011-2012/results/?stage=dKzpRN8D";"";"nao";165;11;"voleyball_Czech Republic _men_2012";0
"voleyball";"Czech Republic ";"Extraliga";"extraliga";2013;"men";"Liberec";NA;"http://www.betexplorer.com/volleyball/czech-republic/extraliga-2012-2013/results/?stage=plUJDQZ2";"";"nao";132;12;"voleyball_Czech Republic _men_2013";0
"voleyball";"Czech Republic ";"Extraliga";"extraliga";2014;"men";"Liberec";22;"http://www.betexplorer.com/volleyball/czech-republic/extraliga-2013-2014/results/?stage=Eco5vAlF";"";"nao";132;12;"voleyball_Czech Republic _men_2014";0
"voleyball";"Czech Republic ";"Extraliga";"extraliga";2015;"men";"Liberec";22;"http://www.betexplorer.com/volleyball/czech-republic/extraliga-2014-2015/results/?stage=EJQUDvu9";"";"nao";132;12;"voleyball_Czech Republic _men_2015";0
"voleyball";"Czech Republic ";"Extraliga";"extraliga";2016;"men";"Ceske Budejovice";22;"http://www.betexplorer.com/volleyball/czech-republic/extraliga-2015-2016/results/?stage=ERjMwd9b";"";"nao";132;12;"voleyball_Czech Republic _men_2016";0
"voleyball";"Czech Republic ";"Extraliga Women";"extraliga-w";2010;"women";"Prostejov W";32;"http://www.betexplorer.com/volleyball/czech-republic/extraliga-women-2009-2010/results/?stage=jLpRXTi3";"";"nao";150;11;"voleyball_Czech Republic _women_2010";0
"voleyball";"Czech Republic ";"Extraliga Women";"extraliga-w";2011;"women";"KP Brno W";18;"http://www.betexplorer.com/volleyball/czech-republic/extraliga-women-2010-2011/results/?stage=Msf44DDN";"";"nao";90;10;"voleyball_Czech Republic _women_2011";0
"voleyball";"Czech Republic ";"Extraliga Women";"extraliga-w";2012;"women";"Prostejov W";18;"http://www.betexplorer.com/volleyball/czech-republic/extraliga-women-2011-2012/results/?stage=GOhXRyhp";"";"nao";90;10;"voleyball_Czech Republic _women_2012";0
"voleyball";"Czech Republic ";"Extraliga Women";"extraliga-w";2013;"women";"Prostejov W";18;"http://www.betexplorer.com/volleyball/czech-republic/extraliga-women-2012-2013/results/?stage=n5WW62sq";"";"nao";90;10;"voleyball_Czech Republic _women_2013";0
"voleyball";"Czech Republic ";"Extraliga Women";"extraliga-w";2014;"women";"Prostejov W";18;"http://www.betexplorer.com/volleyball/czech-republic/extraliga-women-2013-2014/results/?stage=08jFWHKC";"";"nao";90;10;"voleyball_Czech Republic _women_2014";0
"voleyball";"Czech Republic ";"Extraliga Women";"extraliga-w";2015;"women";"Prostejov W";18;"http://www.betexplorer.com/volleyball/czech-republic/extraliga-women-2014-2015/results/?stage=SUGaHHOE";"";"nao";72;9;"voleyball_Czech Republic _women_2015";0
"voleyball";"Czech Republic ";"Extraliga Women";"extraliga-w";2016;"women";"Prostejov W";18;"http://www.betexplorer.com/volleyball/czech-republic/extraliga-women-2015-2016/results/?stage=QJ17yE8N";"";"nao";72;9;"voleyball_Czech Republic _women_2016";0
"voleyball";"Denmark";"Volleyligaen";"volleyligaen";2010;"men";"";NA;"http://www.betexplorer.com/volleyball/denmark/volleyligaen-2009-2010/results/?stage=nizhYm79";"";"nao";67;8;"voleyball_Denmark_men_2010";0
"voleyball";"Denmark";"Volleyligaen";"volleyligaen";2011;"men";"Marienlyst";21;"http://www.betexplorer.com/volleyball/denmark/volleyligaen-2010-2011/results/?stage=x2lS98XF";"";"nao";84;8;"voleyball_Denmark_men_2011";0
"voleyball";"Denmark";"Volleyligaen";"volleyligaen";2012;"men";"Gentofte";NA;"http://www.betexplorer.com/volleyball/denmark/volleyligaen-2011-2012/results/?stage=KSE1XOBs";"";"nao";90;10;"voleyball_Denmark_men_2012";0
"voleyball";"Denmark";"Volleyligaen";"volleyligaen";2013;"men";"Gentofte";NA;"http://www.betexplorer.com/volleyball/denmark/volleyligaen-2012-2013/results/?stage=jXauMLBr";"";"nao";72;9;"voleyball_Denmark_men_2013";18
"voleyball";"Denmark";"Volleyligaen";"volleyligaen";2014;"men";"Marienlyst";NA;"http://www.betexplorer.com/volleyball/denmark/volleyligaen-2013-2014/results/?stage=SQz6AGfR";"";"nao";56;8;"voleyball_Denmark_men_2014";0
"voleyball";"Denmark";"Volleyligaen";"volleyligaen";2015;"men";"Middelfart";NA;"http://www.betexplorer.com/volleyball/denmark/volleyligaen-2014-2015/results/?stage=nDtCX9uB";"";"nao";56;8;"voleyball_Denmark_men_2015";0
"voleyball";"Denmark";"Volleyligaen";"volleyligaen";2016;"men";"Gentofte";NA;"http://www.betexplorer.com/volleyball/denmark/volleyligaen-2015-2016/results/?stage=UZ24gsXh";"";"nao";56;8;"voleyball_Denmark_men_2016";0
"voleyball";"Denmark";"Volleyligaen Women";"volleyligaen-w";2010;"women";"";NA;"http://www.betexplorer.com/volleyball/denmark/volleyligaen-women-2009-2010/results/?stage=QsZeX7MF";"";"nao";60;8;"voleyball_Denmark_women_2010";0
"voleyball";"Denmark";"Volleyligaen Women";"volleyligaen-w";2011;"women";"Brondby W";21;"http://www.betexplorer.com/volleyball/denmark/volleyligaen-women-2010-2011/results/?stage=0Ub4I6Aq";"";"nao";84;8;"voleyball_Denmark_women_2011";0
"voleyball";"Denmark";"Volleyligaen Women";"volleyligaen-w";2012;"women";"Holte W";NA;"http://www.betexplorer.com/volleyball/denmark/volleyligaen-women-2011-2012/results/?stage=QPaPnUYb";"";"nao";84;8;"voleyball_Denmark_women_2012";0
"voleyball";"Denmark";"Volleyligaen Women";"volleyligaen-w";2013;"women";"Holte W";NA;"http://www.betexplorer.com/volleyball/denmark/volleyligaen-women-2012-2013/results/?stage=ELYQG1At";"";"nao";84;8;"voleyball_Denmark_women_2013";0
"voleyball";"Denmark";"Volleyligaen Women";"volleyligaen-w";2014;"women";"Brondby W";NA;"http://www.betexplorer.com/volleyball/denmark/volleyligaen-women-2013-2014/results/?stage=IVgaih27";"";"nao";56;8;"voleyball_Denmark_women_2014";0
"voleyball";"Denmark";"Volleyligaen Women";"volleyligaen-w";2015;"women";"Brondby W";NA;"http://www.betexplorer.com/volleyball/denmark/volleyligaen-women-2014-2015/results/?stage=x2ZOU7PT";"";"nao";56;8;"voleyball_Denmark_women_2015";0
"voleyball";"Denmark";"Volleyligaen Women";"volleyligaen-w";2016;"women";"Brondby W";NA;"http://www.betexplorer.com/volleyball/denmark/volleyligaen-women-2015-2016/results/?stage=dQf5ctnn";"";"nao";56;8;"voleyball_Denmark_women_2016";0
"voleyball";"England";"Super 8";"super8";2012;"men";"Leeds";NA;"http://www.betexplorer.com/volleyball/england/super-8-2011-2012/results/?stage=UTsGLDvb";"";"nao";56;8;"voleyball_England_men_2012";0
"voleyball";"England";"Super 8";"super8";2013;"men";"Northumbria";NA;"http://www.betexplorer.com/volleyball/england/super-8-2012-2013/results/?stage=Ec5JtkXd";"";"nao";56;8;"voleyball_England_men_2013";0
"voleyball";"England";"Super 8";"super8";2014;"men";"Northumbria";NA;"http://www.betexplorer.com/volleyball/england/super-8-2013-2014/results/?stage=SG9OmZS7";"";"nao";56;8;"voleyball_England_men_2014";0
"voleyball";"England";"Super 8";"super8";2015;"men";"Northumbria";NA;"http://www.betexplorer.com/volleyball/england/super-8-2014-2015/results/?stage=f31qPx8m";"";"nao";56;8;"voleyball_England_men_2015";0
"voleyball";"England";"Super 8";"super8";2016;"men";"London Polonia";NA;"http://www.betexplorer.com/volleyball/england/super-8-2015-2016/results/?stage=IwhBzTw5";"";"nao";56;8;"voleyball_England_men_2016";0
"voleyball";"England";"Super 8 Women";"super8-w";2012;"women";"Leeds W";NA;"http://www.betexplorer.com/volleyball/england/super-8-women-2011-2012/results/?stage=SrxP0TGj";"";"nao";56;8;"voleyball_England_women_2012";0
"voleyball";"England";"Super 8 Women";"super8-w";2013;"women";"Northumbria W";NA;"http://www.betexplorer.com/volleyball/england/super-8-women-2012-2013/results/?stage=thXwrnW8";"";"nao";56;8;"voleyball_England_women_2013";0
"voleyball";"England";"Super 8 Women";"super8-w";2014;"women";"Northumbria W";NA;"http://www.betexplorer.com/volleyball/england/super-8-women-2013-2014/results/?stage=buQIBxLE";"";"nao";56;8;"voleyball_England_women_2014";0
"voleyball";"England";"Super 8 Women";"super8-w";2015;"women";"Northumbria W";NA;"http://www.betexplorer.com/volleyball/england/super-8-women-2014-2015/results/?stage=OGvCsoOE";"";"nao";56;8;"voleyball_England_women_2015";0
"voleyball";"England";"Super 8 Women";"super8-w";2016;"women";"Northumbria W";NA;"http://www.betexplorer.com/volleyball/england/super-8-women-2015-2016/results/?stage=8GEmz78H";"";"nao";56;8;"voleyball_England_women_2016";0
"voleyball";"Estonia";"Meeste Liga";"meeste-liga";2012;"men";"Kiili";NA;"http://www.betexplorer.com/volleyball/estonia/meeste-liiga-2011-2012/results/?stage=dbKv9dQu";"";"nao";56;8;"voleyball_Estonia_men_2012";0
"voleyball";"Estonia";"Meeste Liga";"meeste-liga";2013;"men";"EMU SK";NA;"http://www.betexplorer.com/volleyball/estonia/meeste-liiga-2012-2013/results/?stage=M5JSyXls";"";"nao";90;10;"voleyball_Estonia_men_2013";0
"voleyball";"Estonia";"Meeste Liga";"meeste-liga";2014;"men";"Vaatsa";NA;"http://www.betexplorer.com/volleyball/estonia/meeste-liiga-2013-2014/results/?stage=KfER9GkR";"";"nao";75;11;"voleyball_Estonia_men_2014";0
"voleyball";"Estonia";"Meeste Liga";"meeste-liga";2015;"men";"Kiili";NA;"http://www.betexplorer.com/volleyball/estonia/meeste-liiga-2014-2015/results/?stage=t2MfY2uF";"";"nao";90;10;"voleyball_Estonia_men_2015";0
"voleyball";"Estonia";"Meeste Liga";"meeste-liga";2016;"men";"Liider";NA;"http://www.betexplorer.com/volleyball/estonia/meeste-liiga-2015-2016/results/?stage=jFvoe9eG";"";"nao";89;10;"voleyball_Estonia_men_2016";0
"voleyball";"Finland";"Mestaruusliiga";"mestaruusliiga";2012;"men";"Hurrikaani";NA;"http://www.betexplorer.com/volleyball/finland/mestaruusliiga-2011-2012/results/?stage=McZGaAD6";"";"nao";198;12;"voleyball_Finland_men_2012";0
"voleyball";"Finland";"Mestaruusliiga";"mestaruusliiga";2013;"men";"VaLePa";NA;"http://www.betexplorer.com/volleyball/finland/mestaruusliiga-2012-2013/results/?stage=SpBENqnG";"";"nao";198;12;"voleyball_Finland_men_2013";0
"voleyball";"Finland";"Mestaruusliiga";"mestaruusliiga";2014;"men";"VaLePa";NA;"http://www.betexplorer.com/volleyball/finland/mestaruusliiga-2013-2014/results/?stage=vJ9WkCCD";"";"nao";165;11;"voleyball_Finland_men_2014";0
"voleyball";"Finland";"Mestaruusliiga";"mestaruusliiga";2015;"men";"VaLePa";NA;"http://www.betexplorer.com/volleyball/finland/mestaruusliiga-2014-2015/results/?stage=fBiWomPG";"";"nao";198;12;"voleyball_Finland_men_2015";0
"voleyball";"Finland";"Mestaruusliiga";"mestaruusliiga";2016;"men";"Tiikerit";NA;"http://www.betexplorer.com/volleyball/finland/mestaruusliiga-2015-2016/results/?stage=n1Wj1TGq";"";"nao";165;11;"voleyball_Finland_men_2016";0
"voleyball";"Finland";"Mestaruusliiga Women";"mestaruusliiga-w";2012;"women";"Viesti W";NA;"http://www.betexplorer.com/volleyball/finland/mestaruusliiga-women-2011-2012/results/?stage=IPSPclrJ";"";"nao";118;10;"voleyball_Finland_women_2012";0
"voleyball";"Finland";"Mestaruusliiga Women";"mestaruusliiga-w";2013;"women";"Viesti W";NA;"http://www.betexplorer.com/volleyball/finland/mestaruusliiga-women-2012-2013/results/?stage=OK6vS2GF";"";"nao";100;9;"voleyball_Finland_women_2013";0
"voleyball";"Finland";"Mestaruusliiga Women";"mestaruusliiga-w";2014;"women";"Viesti W";NA;"http://www.betexplorer.com/volleyball/finland/mestaruusliiga-women-2013-2014/results/?stage=UZYGcmZn";"";"nao";108;9;"voleyball_Finland_women_2014";0
"voleyball";"Finland";"Mestaruusliiga Women";"mestaruusliiga-w";2015;"women";"Viesti W";NA;"http://www.betexplorer.com/volleyball/finland/mestaruusliiga-women-2014-2015/results/?stage=8jFHz75R";"";"nao";110;10;"voleyball_Finland_women_2015";0
"voleyball";"Finland";"Mestaruusliiga Women";"mestaruusliiga-w";2016;"women";"Viesti W";NA;"http://www.betexplorer.com/volleyball/finland/mestaruusliiga-women-2015-2016/results/?stage=bomDNUh9";"";"nao";145;11;"voleyball_Finland_women_2016";0
"voleyball";"France";"Pro A";"pro-a";2009;"men";"";NA;"http://www.betexplorer.com/volleyball/france/pro-a-2008-2009/results/?stage=009uJxSJ";"";"nao";42;14;"voleyball_France_men_2009";1
